,hazard,time
1	0.000288552	1.248459959
2	0.000288552	1.379876797
3	0.000577894	1.478439425
4	0.000577894	2.069815195
5	0.000867732	2.36550308
6	0.000867732	2.759753593
7	0.001158533	3.055441478
8	0.00145334	3.252566735
9	0.001751954	3.515400411
10	0.002051755	3.613963039
11	0.002051755	3.679671458
12	0.002051755	4.205338809
13	0.002355264	4.271047228
14	0.002659183	4.468172485
15	0.002963988	4.533880903
16	0.003269965	4.862422998
17	0.003576622	4.928131417
18	0.003889047	5.388090349
19	0.003889047	5.552361396
20	0.004202074	5.585215606
21	0.004523876	5.749486653
22	0.004847563	5.782340862
23	0.005172172	5.848049281
24	0.005499019	5.880903491
25	0.00582716	6.045174538
26	0.00615563	6.406570842
27	0.006486546	6.669404517
28	0.006817977	6.899383984
29	0.007150073	6.932238193
30	0.007482389	6.965092402
31	0.007816051	6.997946612
32	0.008150174	7.09650924
33	0.008485013	7.326488706
34	0.008825673	7.490759754
35	0.009167538	7.523613963
36	0.009512008	7.753593429
37	0.009858044	7.950718686
38	0.010204663	8.344969199
39	0.010552797	8.377823409
40	0.010901894	8.542094456
41	0.011252042	8.837782341
42	0.011604964	8.936344969
43	0.01195801	9.002053388
44	0.012315112	9.823408624
45	0.013032533	10.25051335
46	0.013032533	10.57905544
47	0.013393642	10.74332649
48	0.013393642	10.80903491
49	0.013755669	10.97330595
50	0.014121992	11.03901437
51	0.014490687	11.17043121
52	0.014490687	11.26899384
53	0.014860337	11.66324435
54	0.014860337	11.69609856
55	0.014860337	11.8275154
56	0.015235168	11.89322382
57	0.015610666	12.02464066
58	0.01637458	12.28747433
59	0.01637458	12.45174538
60	0.016773103	12.58316222
61	0.0171729	12.84599589
62	0.018386889	12.91170431
63	0.018800954	13.5687885
64	0.019217409	13.66735113
65	0.019634565	14.9486653
66	0.020052886	15.24435318
67	0.020471966	15.77002053
68	0.020896262	15.93429158
69	0.021322673	16.09856263
70	0.021749918	16.42710472
71	0.022184121	16.52566735
72	0.022620145	16.75564682
73	0.023062292	16.78850103
74	0.023062292	17.01848049
75	0.023505829	17.21560575
76	0.023952547	17.47843943
77	0.024401399	17.83983573
78	0.024850338	18.75975359
79	0.025299658	19.08829569
80	0.025749437	19.51540041
81	0.02620093	19.71252567
82	0.026653321	19.77823409
83	0.027108478	19.87679671
84	0.027108478	19.90965092
85	0.027566054	19.97535934
86	0.027566054	20.27104723
87	0.028030674	20.5338809
88	0.028496251	20.73100616
89	0.028962873	20.89527721
90	0.029430845	21.28952772
91	0.029430845	21.38809035
92	0.029900414	21.42094456
93	0.029900414	21.48665298
94	0.030373665	21.61806982
95	0.030849868	21.78234086
96	0.031327183	21.9137577
97	0.031327183	22.04517454
98	0.031327183	22.11088296
99	0.031807192	22.43942505
100	0.032291351	22.53798768
101	0.032777296	22.73511294
102	0.03326559	22.89938398
103	0.033754826	23.26078029
104	0.033754826	24.0164271
105	0.034249667	24.37782341
106	0.034249667	24.60780287
107	0.034749305	25.724846
108	0.035250812	25.79055441
109	0.035250812	26.15195072
110	0.035753226	26.64476386
111	0.036770497	26.80903491
112	0.036770497	27.59753593
113	0.037283345	28.05749487
114	0.037800279	28.1889117
